report_id,bug_id,bug_category,severity,recurrent,bug_create_time,bug_page,title,description,img_url,test_case_name,test_case_front,test_case_behind,test_case_description
5d89b814c9e77c000c60d89e,5d8a17f7c9e77c000c60d907,其他,3,必现,2019/9/24 13:19,个人界面-发布趣图-发布趣图,发布趣图bug,点击发布趣图后点击贴上GIF图跳转到其子页面点击从相册中选择后，相册内无GIF图，却显示相册已满,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569330819211/1569330819211_微信图片_20190924211327.png,发布趣图,打开趣享GIF软件进行登录后，点击更多选项按钮跳转到个人界面,点击发布趣图跳转到子页面后，点击贴上一张gif图片跳转到其子页面,能够使用GIF相册里面已有的GIF图，若无则能够添加GIF图
5d89b814c9e77c000c60d89e,5d8a19eec9e77c000c60d90f,不正常退出,5,必现,2019/9/24 13:28,个人界面-个人主页-个人主页,个人主页bug,点击个人主页跳转到子页面后点击发布编辑按钮后不正常退出，并且提示该软件已停止运行,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569331625437/1569331625437_微信图片_20190924212630.png,个人主页,打开趣享GIF软件登录后，点击更多选项按钮跳转到个人界面,点击个人主页跳转到子页面后，点击发布编辑按钮,点击发布编辑后能够跳转到编辑页面进行编辑
5d89b814c9e77c000c60d89e,5d8a1cb5c9e77c000c60d913,其他,3,必现,2019/9/24 13:40,个人界面-推荐关注-推荐关注,推荐关注bug,点击评论后输入内容点击发表后提示发送评论失败，但是在评论页面下能够看到自己刚刚发送失败的评论内容,"http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569332362286/1569332362286_微信图片_20190924213817.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569332401809/1569332401809_微信图片_20190924213823.png",推荐关注,登录后进入个人界面后点击推荐关注,点击推荐关注跳转到子页面点击一个用户跳转到其子页面，点击评论后输入内容点击发送,能够发送成功，并且提示发送成功
5d89b814c9e77c000c60d89e,5d8ae081c9e77c000c60d91e,用户体验,3,必现,2019/9/25 3:35,主界面-设置-其他,设置用户协议bug,点击设置进入其子页面后发现用户协议中的协议错写成“斜逸”,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569382492674/1569382492674_微信图片_20190925113439.png,设置,打开趣享GIF软件登录后，点击更多选项按钮跳转到个人界面,在个人界面里点击设置跳转到子页面后查看用户斜逸,在个人界面里点击设置跳转到子页面后查看用户协议
5d89b814c9e77c000c60d89e,5d8b525ec9e77c000c60d935,用户体验,3,必现,2019/9/25 11:41,主界面-关注-其他,关注bug,在关注页面点击关注的用户跳转到其子页面后选择取消关注后返回，关注用户还在关注页面，无法自动刷新已经取消关注的用户,"http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569411575424/1569411575424_微信图片_20190925193922.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569411589086/1569411589086_微信图片_20190925193928.png",关注,打开趣享GIF软件登录后进入到主界面，点击关注进入到子页面,点击关注进入到子页面,能够查看到自己关注了的用户
5d89b814c9e77c000c60d89e,5d8b562cc9e77c000c60d93d,页面布局缺陷,3,必现,2019/9/25 11:57,搜索-热门-热门,热门bug,点击热门跳转到热门页面后显示的有比较有热度的趣图，也有没什么热度的趣图,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569412608632/1569412608632_微信图片_20190925195638.png,热门,打开趣享GIF软件登录后点击热门,在主界面点击热门跳转到热门页面,能够查看比较多人喜欢，有热度的热门趣图
5d89ef77c9e77c000c60d8a1,5d8c1d0ac9e77c000c60d97f,用户体验,3,必现,2019/9/26 2:06,主界面-设置-常规,清理缓存系统提示错误，但再次清理时提示无缓存。,"1.成功登录账号
2.进入主界面
3.进入个人界面
4.点击设置，选择常规清理缓存
5.点击确定，系统提示""缓存清理失败""
6.再次选择清理缓存，系统提示“没有缓存需要清理”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569463500763/1569463500763_1.jpg,1,1,1,2
5d89ef77c9e77c000c60d8a1,5d8c2281c9e77c000c60d98e,用户体验,2,必现,2019/9/26 2:29,搜索,输入搜索内容后，不能自动显示相似内容。,输入搜索内容后，不能自动在下方弹窗列出显示相似内容，需要用户点击搜索或者点击回车才会显示弹窗。,,2,2,2,2
5d89ef77c9e77c000c60d8a1,5d8c233bc9e77c000c60d995,页面布局缺陷,3,必现,2019/9/26 2:32,搜索,搜索后显示的搜索内容，不是跳出新页面，而是悬挂在原来的页面之上。,输入搜索后显示的搜索内容，不是跳出新页面，而是悬挂在原来的页面之上，影响用户体验。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569465128352/1569465128352_2.JPG,3,3,3,3
5d89ef77c9e77c000c60d8a1,5d8c2433c9e77c000c60d9aa,页面布局缺陷,2,必现,2019/9/26 2:36,查看趣图-评论,写评论存在错别字“轮”,进入一张趣图后，选择评论，下面输入提示存在写评轮。,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569465366933/1569465366933_3.JPG,4,4,4,4
5d8a0834c9e77c000c60d8a8,5d8a1462c9e77c000c60d8d2,不正常退出,5,必现,2019/9/24 13:04,个人界面-头像上传-头像上传,点击“编辑个人简介”是时程序崩溃,个人界面-简介编辑-简介编辑,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569330209531/1569330209531_捕ss获.PNG,个人界面编辑个人简介,"1.正常登录
2.进入主页面","1.点击个人界面
2.点击编辑个人简介
",能够进行个人简介编辑并保存
5d8c271dc9e77c000c60d9ad,5d8c2b9cc9e77c000c60d9b1,不正常退出,1,无规律复现,2019/9/26 3:08,个人界面-登录-登录,飞飞,等等,,李看,哈哈,   对对对 ,飞飞
5d8c5904c9e77c000c60d9b7,5d8c67abc9e77c000c60d9f1,功能不完整,4,必现,2019/9/26 7:24,个人界面-草稿箱-编辑,草稿箱发布动态不显示,在草稿箱发布自己的动态后不会在已经发布的动态中出现刚刚发布的内容,"http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569482629391/1569482629391_538BE1D16A709EAACC6478C48D09C164.jpg,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569482635597/1569482635597_321A75A9CC28CB5615C5AC24FCC01DA4.jpg",评论设置,一个视频内容,在视频下方进行评论,发布评论失败
5d8ec8a5c9e77c000c60db55,5d8efff2c9e77c000c60dbc5,功能不完整,3,其他,2019/9/28 6:38,主界面-关注-去关注,去关注bug,"1.关注后没有了去关注按钮
2.取消关注后数据刷新太慢了需要等很长时间","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569652256398/1569652256398_Screenshot_2019-09-28-14-02-37-90.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569652416219/1569652416219_Screenshot_2019-09-28-14-14-49-04.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569652584291/1569652584291_2.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569652591143/1569652591143_3.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569652630381/1569652630381_Screenshot_2019-09-28-14-15-01-53.png",去关注bug，登陆bug,"1.在主页面的关注页，在空白的关注页点击页面中的去关注按钮
2.在关注页的已有用户点击取消关注
3.多次使用同一个手机号进行登陆","1.点击去关注按钮进行一个用户的关注
2.返回关注页
3.滑到页面底
4.点击已有用户的发布的内容
5.点击取消关注
6.刷新页面

1.使用同一个手机号多次获取验证码登陆","1.没有了去关注按钮
2.页面上已关注的用户取消后等待很长的一段时间才会将数据刷新
3.提示验证码达到当日最大次数"
5d8ec8a5c9e77c000c60db55,5d8f0464c9e77c000c60dbed,用户体验,1,必现,2019/9/28 6:57,登录,登陆验证码多次登陆bug,一天同一个手机号可以登陆几次不知道最大限制数,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569653853424/1569653853424_登陆.png,去关注bug，登陆bug,"1.在主页面的关注页，在空白的关注页点击页面中的去关注按钮
2.在关注页的已有用户点击取消关注
3.多次使用同一个手机号进行登陆","1.点击去关注按钮进行一个用户的关注
2.返回关注页
3.滑到页面底
4.点击已有用户的发布的内容
5.点击取消关注
6.刷新页面

1.使用同一个手机号多次获取验证码登陆","1.没有了去关注按钮
2.页面上已关注的用户取消后等待很长的一段时间才会将数据刷新
3.提示验证码达到当日最大次数"
5d8efe2dc9e77c000c60dbb9,5d8f07ebc9e77c000c60dbf6,功能不完整,3,必现,2019/9/28 7:12,登录,输入错误手机号后获取验证码提示异常,"1.输入了9位和11位手机号
2.点击获取验证码
3.提示为验证码错误
",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569654711536/1569654711536_Screenshot_2019-09-28-15-11-22.png,登录App,使用安卓手机正常打开App,"1.打开APP
2.向手机号输入框中输入信息
3.点击获取验证码","1.若手机号输入错误，则提示手机号错误或不存在
2.若有非法字符，则提示非法字符
3.若输入正确，则短信接收到验证码"
5d8efe2dc9e77c000c60dbb9,5d8f091ec9e77c000c60dbfc,功能不完整,3,必现,2019/9/28 7:17,登录,手机号输入位数没有显示,"1、打开趣享APP 
2、输入超过11位的有效数字
3. 无任何限制信息及提示",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569654920734/1569654920734_Screenshot_2019-09-28-15-14-55.png,输入手机号,使用安卓手机打开趣享APP,"1.使用安卓手机打开趣享APP
2.在输入框中输入手机号","1.会出现报错信息，提示输入格式不符合
2.无法输入超过11位数字"
5d8efe2dc9e77c000c60dbb9,5d8f0abac9e77c000c60dc02,其他,4,必现,2019/9/28 7:24,登录,输入带有敏感信息的昵称不提示异常,"1、打开趣享APP
2、输入手机号码
3、获取验证码
4、输入验证码
5、点击登录
6、输入带有敏感信息的昵称
7、点击“继续”通过验证",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569655472332/1569655472332_Screenshot_2019-09-28-15-21-36.png,昵称可以使用敏感字符,"1.打开趣享APP
2.登录成功","1.打开趣享APP
2.输入正确的手机号
3.获取并填入正确的验证码
4.输入昵称","1.会出现不能含有非法字符的提示信息
2.昵称不通过"
5d8efe2dc9e77c000c60dbb9,5d8f0c4dc9e77c000c60dc0a,不正常退出,5,必现,2019/9/28 7:31,个人界面-头像上传-头像上传,个人页面修改信息非正常退出,"1.打开趣享App
2.成功登陆
3.点击左上角按钮
4.点击昵称上方的头像
5.点击修改图标
6.提示App停止运行
7.跳出个人信息页面",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569655876226/1569655876226_Screenshot_2019-09-28-15-26-24.png,修改个人信息时非正常退出,"1.打开趣享App
2.成功注册并登录
3.输入昵称","1.打开趣享App
2.成功登陆
3.点击左上角按钮
4.点击昵称上方的头像
5.点击修改图标","1.可以修改昵称信息
2.可以更改肖像"
5d8efe2dc9e77c000c60dbb9,5d8f0d93c9e77c000c60dc0e,不正常退出,5,必现,2019/9/28 7:36,个人界面-简介编辑-简介编辑,修改个人简介时异常退出,"1.打开趣享App
2.成功注册并登录
3.点击左上角图标
4.点击编辑个人简介部分
5.系统短暂停顿后停止运行并退出",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569656206062/1569656206062_Screenshot_2019-09-28-15-33-03.png,编辑个人简介时系统异常退出,"1.打开趣享App
2.成功注册并登录
3.点击左上角图标","1.打开趣享App
2.成功注册并登录
3.点击左上角图标
4.点击编辑个人简介部分","1.正常编辑个人简介
2.正常提交并显示"
5d8efe2dc9e77c000c60dbb9,5d8f0eb9c9e77c000c60dc12,页面布局缺陷,2,必现,2019/9/28 7:41,主界面-世界-世界,世界界面布局混乱,"1.打开趣享App
2.成功注册并登录
3.进入世界页面
4.发布框大小不一，界面混乱",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569656500374/1569656500374_Screenshot_2019-09-28-15-38-45.png,世界界面布局混乱,"1.打开趣享App
2.成功注册并登录","1.打开趣享App
2.成功注册并登录
3.进入世界页面",1.布局合理整洁
5d8efe2dc9e77c000c60dbb9,5d8f0fd5c9e77c000c60dc1c,其他,2,大概率复现,2019/9/28 7:46,主界面-世界-世界,世界页面存在性暗示，淫秽信息,"1.打开趣享App
2.注册登录
3.浏览世界页面
4.出现较多带有性暗示或者明显的不良信息",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569656784950/1569656784950_Screenshot_2019-09-28-15-42-53.png,世界页面存在性暗示，淫秽信息,"1.打开趣享App
2.成功注册并登录","1.打开趣享App
2.注册登录
3.浏览世界页面",1.页面五无不良信息
5d8efe2dc9e77c000c60dbb9,5d8f114ac9e77c000c60dc27,用户体验,4,必现,2019/9/28 7:52,主界面,主页面发布信息选取图片时信息提示错误,"1.打开趣享App
2.注册登录
3.点击主页面的发布信息图标
4.点击发布一张GIF图
5.相册为空
6.显示为相册已满",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569657157367/1569657157367_Screenshot_2019-09-28-15-48-23.png,发布信息选取图片时信息提示错误,"1.打开趣享App
2.已注册登录
3.相册为空","1.打开趣享App
2.注册登录
3.点击主页面的发布信息图标
4.点击发布一张GIF图
5.相册为空",1.提示相册为空
5d8efe2dc9e77c000c60dbb9,5d8f1252c9e77c000c60dc2b,其他,2,必现,2019/9/28 7:57,主界面-世界-世界,打开相册的提示信息存在错别字,"1.打开趣享App
2.注册登录
3.在主页面点击发布图标
4.点击右上角图标
5.本应为“”从相册中选择“，变成""从相测中选择""",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569657421862/1569657421862_Screenshot_2019-09-28-15-53-03.png,打开相册的提示信息存在错别字,"1.打开趣享App
2.已注册登录
3.相册为空","1.打开趣享App
2.注册登录
3.在主页面点击发布图标
4.点击右上角图标","1.从相册中选择
2.从SD卡中选择"
5d907ad0c9e77c000c60dd93,5d907b9dc9e77c000c60dd95,功能不完整,4,必现,2019/9/29 9:38,个人界面-草稿箱-编辑,草稿箱发布动态不显示,在草稿箱发布自己的动态后不会在已经发布的动态中出现刚刚发布的内容,"http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569749908226/1569749908226_1.jpg,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1569749912690/1569749912690_2.jpg",评论设置,一个视频内容,在视频下方进行评论,发布评论失败
5d9957d6c9e77c000c80aecb,5d995fe4c9e77c000c80aed2,用户体验,1,必现,2019/10/6 3:30,登录,获取验证码反馈不佳,"1.输入正确格式的手机号
2.点击获取验证码
3.有点击效果，并且接收到验证码
4.虽然点击完后对按钮做了不可点击限制，但是没有明显的反馈，比如倒计时、按钮字体颜色变化等更加明显的反馈 ",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570332618116/1570332618116_QQ图片20191006112757.jpg,登录测试,输入正确格式的手机号,1.点击获取验证码。,1.接收到验证码
5d9957d6c9e77c000c80aecb,5d9979d6c9e77c000c80aeda,不正常退出,5,必现,2019/10/6 5:21,个人界面-头像上传-头像上传,个人页面修改信息程序崩溃,"1.正常登录APP
2.点击左上角按钮打开侧边栏
3.点击头像
4.点击编辑按钮
5.程序发生崩溃",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570339279726/1570339279726_崩溃.jpg,个人界面,正常登录APP，进入到主界面,1.点击左上角的按钮,1.打开侧边栏
5d9957d6c9e77c000c80aecb,5d997ad9c9e77c000c80aedf,不正常退出,4,必现,2019/10/6 5:25,个人界面-简介编辑-简介编辑,编辑个人简介点击崩溃,"1.正常登录APP
2.点击左上角按钮打开侧边栏
3.点击编辑个人简介
4.程序发生崩溃",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570339541392/1570339541392_个人简介.jpg,个人界面,正常登录APP，进入到主界面,1.点击左上角的按钮,1.打开侧边栏
5d9957d6c9e77c000c80aecb,5d997c7dc9e77c000c80aee9,用户体验,2,必现,2019/10/6 5:32,个人界面-个人主页-个人主页,个人主页点击发布点击返回直接到主界面,"1.正常登录APP
点击左上角按钮打开侧边栏
3.点击个人主页
4.点击发布
5.点击左上角返回
6.直接返回到主界面，而不是个人主页，与关注和粉丝的返回逻辑不一致",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570339943978/1570339943978_个人主页.jpg,个人界面,正常登录APP，进入到主界面,1.点击左上角的按钮,1.打开侧边栏
5d9957d6c9e77c000c80aecb,5d9984e2c9e77c000c80af00,功能不完整,4,必现,2019/10/6 6:08,查看趣图-评论-编辑评论,发送评论提示发表评论失败，实际已经发送,"1.正常登录APP
2.查看任一趣图
3.点击写评论输入框，输入内容
4.点击发送，提示发表评论失败
5.这里分两种情况：
第一种是当没有评论时，虽然提示发表失败，但是能看到发送的评论；
第二种情况是当已经有评论时，提示发表失败，且看不到发送的评论，需要返回主界面再重新查看趣图才能看到发表的评论","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570342089618/1570342089618_keai.jpg,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570342094199/1570342094199_zhenkeai1.jpg,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570342097536/1570342097536_zhenkeai2.jpg",查看趣图,正常登录APP,1.点击主界面的任意一个趣图,打开查看趣图界面
5d9957d6c9e77c000c80aecb,5d99862dc9e77c000c80af0b,功能不完整,5,必现,2019/10/6 6:14,查看趣图-评论-编辑评论,发表评论时间与实际不符,"1.正常登录APP
2.查看任一趣图
3.发表评论，显示的时间是几天前",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570342443410/1570342443410_keai.jpg,查看趣图,正常登录APP,1.点击主界面的任意一个趣图,打开查看趣图界面
5d9b1c2dc9e77c000c80af37,5d9b433dc9e77c000c80af70,用户体验,3,必现,2019/10/7 13:53,个人界面-草稿箱-其他,无草稿时，显示“您的发布空空如也”不恰当，应为“您的草稿空空如也”,"1.进入草稿箱页面内
2.无草稿时，查看页面显示
3不应该.显示为“您的发布空空如也”，应为“您的草稿空空如也”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570456413451/1570456413451_草稿箱.jpg,进入草稿箱页面，查看草稿箱,"1用户成功登录
",点击进入个人页面,显示您的草稿箱空空如也
5d9b1c2dc9e77c000c80af37,5d9b448ec9e77c000c80af75,功能不完整,1,必现,2019/10/7 13:58,登录,无账号密码登录，每次都得短信验证,"1.打开软件
2,进入登录页面
3必须进行手机号短信验证才能登录",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570456778983/1570456778983_登录1.jpg,手机号，进行登录,打开应用软件,"1登录页面中，输入手机号，验证码
2点击登录",用户成功登录，下次可直接登录，无需手机号验证
5d9b1c2dc9e77c000c80af37,5d9b4642c9e77c000c80af79,用户体验,1,必现,2019/10/7 14:05,查看趣图-分享-微信,分享结束后，无提示是否应该返回趣图还是留在微信,"1.查看趣图
2.点击分享至微信
3.点击“发送”
4,无提示是否应该返回趣图还是留在微信",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1570457214024/1570457214024_分享.jpg,点击分享图标，分享至微信,用户成功登录,"1，点击分享图标
2，分享至微信",分享成功，提示是否回到趣享app
